"BaseIdentifier","Action","FolderName","KeptFolder","Status","Error"
"a8b_Bomb_Fusion_1989","WOULD DELETE","a8b_Bomb_Fusion_1989_Mastertronic_UK_cr_Lord_of_Darkness_k_file","a8b_Bomb_Fusion_1989_Mastertronic_UK_cr_KGBboys_k_file","Dry Run",""
"a8b_Miner_2049er_1982","WOULD DELETE","a8b_Miner_2049er_1982_Big_Five_Software_US_a_k_file","a8b_Miner_2049er_1982_Big_Five_Software_US","Dry Run",""
"a8b_Miner_2049er_1982","WOULD DELETE","a8b_Miner_2049er_1982_Big_Five_Software_US_a2_k_file","a8b_Miner_2049er_1982_Big_Five_Software_US","Dry Run",""
"a8b_Miner_2049er_1982","WOULD DELETE","a8b_Miner_2049er_1982_Big_Five_Software_US_k_file","a8b_Miner_2049er_1982_Big_Five_Software_US","Dry Run",""
"a8b_Miner_2049er_1982","WOULD DELETE","a8b_Miner_2049er_1982_Big_Five_Software_US_t_req_OSb","a8b_Miner_2049er_1982_Big_Five_Software_US","Dry Run",""
"a8b_Star_Raiders_II","WOULD DELETE","a8b_Star_Raiders_II_1987_Atari_US_a_k_file","a8b_Star_Raiders_II_1985_Atari_US","Dry Run",""
"a8b_Star_Raiders_II","WOULD DELETE","a8b_Star_Raiders_II_1987_Atari_US_cr_Bit_Cruncher_k_file","a8b_Star_Raiders_II_1985_Atari_US","Dry Run",""
"a8b_Star_Raiders_II","WOULD DELETE","a8b_Star_Raiders_II_1987_Atari_US_cr_Bit_Cruncher_noATR_k_file","a8b_Star_Raiders_II_1985_Atari_US","Dry Run",""
"a8b_Star_Raiders_II","WOULD DELETE","a8b_Star_Raiders_II_1987_Atari_US_cr_Flinx_a_k_file","a8b_Star_Raiders_II_1985_Atari_US","Dry Run",""
"a8b_Star_Raiders_II","WOULD DELETE","a8b_Star_Raiders_II_1987_Atari_US_cr_Flinx_a2_k_file","a8b_Star_Raiders_II_1985_Atari_US","Dry Run",""
"a8b_Star_Raiders_II","WOULD DELETE","a8b_Star_Raiders_II_1987_Atari_US_cr_Flinx_k_file","a8b_Star_Raiders_II_1985_Atari_US","Dry Run",""
"a8b_Star_Raiders_II","WOULD DELETE","a8b_Star_Raiders_II_1987_Atari_US_k_file","a8b_Star_Raiders_II_1985_Atari_US","Dry Run",""
"a8b_Espial_1984_Tigervision","WOULD DELETE","a8b_Espial_1984_Tigervision_US_h_NEWsoftwarecrew_k_file","a8b_Espial_1984_Tigervision_US","Dry Run",""
"a8b_Espial_1984_Tigervision","WOULD DELETE","a8b_Espial_1984_Tigervision_US_h_Steve_Bruce_k_file","a8b_Espial_1984_Tigervision_US","Dry Run",""
"a8b_Espial_1984_Tigervision","WOULD DELETE","a8b_Espial_1984_Tigervision_US_h_Steve_Bruce_noATR_k_file","a8b_Espial_1984_Tigervision_US","Dry Run",""
"a8b_Spelunker_1984_Broderbund","WOULD DELETE","a8b_Spelunker_1984_Broderbund_US_a","a8b_Spelunker_1984_Broderbund_US","Dry Run",""
"a8b_Chuckie_Egg_1985","WOULD DELETE","a8b_Chuckie_Egg_1985_AF_Software_GB_a","a8b_Chuckie_Egg_1985_AF_Software_GB","Dry Run",""
"a8b_Chuckie_Egg_1985","WOULD DELETE","a8b_Chuckie_Egg_1985_AF_Software_GB_a_k_file","a8b_Chuckie_Egg_1985_AF_Software_GB","Dry Run",""
"a8b_Chuckie_Egg_1985","WOULD DELETE","a8b_Chuckie_Egg_1985_AF_Software_GB_a2","a8b_Chuckie_Egg_1985_AF_Software_GB","Dry Run",""
"a8b_Chuckie_Egg_1985","WOULD DELETE","a8b_Chuckie_Egg_1985_AF_Software_GB_cr_N.A.P.O._k_file","a8b_Chuckie_Egg_1985_AF_Software_GB","Dry Run",""
"a8b_Chuckie_Egg_1985","WOULD DELETE","a8b_Chuckie_Egg_1985_AF_Software_GB_k_file","a8b_Chuckie_Egg_1985_AF_Software_GB","Dry Run",""
"a8b_Landscape_1984_Broderbund","WOULD DELETE","a8b_Landscape_1984_Broderbund_US_beta_k_file","a8b_Landscape_1984_Broderbund_US_beta","Dry Run",""
"a8b_Whirlinurd_1985_U.S.","WOULD DELETE","a8b_Whirlinurd_1985_U.S._Gold_GB_cr_N.A.P.O._a_k_file","a8b_Whirlinurd_1985_U.S._Gold_GB","Dry Run",""
"a8b_Whirlinurd_1985_U.S.","WOULD DELETE","a8b_Whirlinurd_1985_U.S._Gold_GB_cr_N.A.P.O._k_file","a8b_Whirlinurd_1985_U.S._Gold_GB","Dry Run",""
"a8b_Whirlinurd_1985_U.S.","WOULD DELETE","a8b_Whirlinurd_1985_U.S._Gold_GB_k_file","a8b_Whirlinurd_1985_U.S._Gold_GB","Dry Run",""
"a8b_Klatwa_1992_L.K.","WOULD DELETE","a8b_Klatwa_1992_L.K._Avalon_PL_a","a8b_Klatwa_1992_L.K._Avalon_PL","Dry Run",""
"a8b_Pooyan_1983_Datasoft","WOULD DELETE","a8b_Pooyan_1983_Datasoft_US_a_k_file","a8b_Pooyan_1983_Datasoft_US","Dry Run",""
"a8b_Pooyan_1983_Datasoft","WOULD DELETE","a8b_Pooyan_1983_Datasoft_US_k_file","a8b_Pooyan_1983_Datasoft_US","Dry Run",""
"a8b_Pooyan_1983_Datasoft","WOULD DELETE","a8b_Pooyan_1983_Datasoft_US_req_OSa","a8b_Pooyan_1983_Datasoft_US","Dry Run",""
"a8b_Behind_Jaggi_Lines","WOULD DELETE","a8b_Behind_Jaggi_Lines_1984_Lucasfilm_Games_US_beta_a2_unreleased_k_file","a8b_Behind_Jaggi_Lines_1984_Lucasfilm_Games_US_beta_a_unreleased_k_file","Dry Run",""
"a8b_Behind_Jaggi_Lines","WOULD DELETE","a8b_Behind_Jaggi_Lines_1984_Lucasfilm_Games_US_beta_unreleased_k_file","a8b_Behind_Jaggi_Lines_1984_Lucasfilm_Games_US_beta_a_unreleased_k_file","Dry Run",""
"a8b_Ballblaster_1983_Lucasfilm","WOULD DELETE","a8b_Ballblaster_1983_Lucasfilm_Games_US_beta_unreleased","a8b_Ballblaster_1983_Lucasfilm_Games_US_beta_a_unreleased_k_file","Dry Run",""
"a8b_Ballblaster_1983_Lucasfilm","WOULD DELETE","a8b_Ballblaster_1983_Lucasfilm_Games_US_beta_unreleased_earlier_k_file","a8b_Ballblaster_1983_Lucasfilm_Games_US_beta_a_unreleased_k_file","Dry Run",""
"a8b_Ballblaster_1983_Lucasfilm","WOULD DELETE","a8b_Ballblaster_1983_Lucasfilm_Games_US_beta_unreleased_k_file","a8b_Ballblaster_1983_Lucasfilm_Games_US_beta_a_unreleased_k_file","Dry Run",""
"a8b_180_1986_Mastertronic","WOULD DELETE","a8b_180_1986_Mastertronic_GB_cr_Mr._Bacardi_k_file","a8b_180_1986_Mastertronic_GB_cr_Mr._Bacardi_a_k_file","Dry Run",""
"a8b_cart_Frogger_II","WOULD DELETE","a8b_cart_Frogger_II_Threeedeep_1984_Parker_Brothers_US_unreleased_sewer_level","a8b_cart_Frogger_II_Threeedeep_1984_Parker_Brothers_US","Dry Run",""
"a8b_Mr._Dig_1984","WOULD DELETE","a8b_Mr._Dig_1984_Microdeal_GB_t","a8b_Mr._Dig_1984_Microdeal_GB","Dry Run",""
"a8b_Oils_Well_1983","WOULD DELETE","a8b_Oils_Well_1983_Sierra_On_Line_US_t","a8b_Oils_Well_1983_Sierra_On_Line_US_k_file","Dry Run",""
"a8b_New_York_City","WOULD DELETE","a8b_New_York_City_The_Big_Apple_1984_Synapse_Software_US_noATR_k_file","a8b_New_York_City_The_Big_Apple_1984_Synapse_Software_US","Dry Run",""
"a8b_New_York_City","WOULD DELETE","a8b_New_York_City_The_Big_Apple_1986_Americana_Software_GB","a8b_New_York_City_The_Big_Apple_1984_Synapse_Software_US","Dry Run",""
"a8b_New_York_City","WOULD DELETE","a8b_New_York_City_The_Big_Apple_1986_Americana_Software_GB_cr_Wastedwares_k_file","a8b_New_York_City_The_Big_Apple_1984_Synapse_Software_US","Dry Run",""
"a8b_Aztec_1982_Datamost","WOULD DELETE","a8b_Aztec_1982_Datamost_US_h_t","a8b_Aztec_1982_Datamost_US","Dry Run",""
"a8b_Trolls_and_Tribulations","WOULD DELETE","a8b_Trolls_and_Tribulations_1984_Creative_Software_US_a","a8b_Trolls_and_Tribulations_1984_Creative_Software_US","Dry Run",""
"a8b_Trolls_and_Tribulations","WOULD DELETE","a8b_Trolls_and_Tribulations_1984_Creative_Software_US_a2","a8b_Trolls_and_Tribulations_1984_Creative_Software_US","Dry Run",""
"a8b_Trolls_and_Tribulations","WOULD DELETE","a8b_Trolls_and_Tribulations_1984_Creative_Software_US_cr_Wizard_t_Wizard","a8b_Trolls_and_Tribulations_1984_Creative_Software_US","Dry Run",""
"a8b_Decathlon_1984_Activision","WOULD DELETE","a8b_Decathlon_1984_Activision_GB_cr_The_Cruiser_k_file","a8b_Decathlon_1984_Activision_GB_cr_The_Cruiser_a_k_file","Dry Run",""
"a8b_Decathlon_1984_Activision","WOULD DELETE","a8b_Decathlon_1984_Activision_GB_h_MDC_k_file","a8b_Decathlon_1984_Activision_GB_cr_The_Cruiser_a_k_file","Dry Run",""
"a8b_Decathlon_1984_Activision","WOULD DELETE","a8b_Decathlon_1984_Activision_GB_h_Warerat","a8b_Decathlon_1984_Activision_GB_cr_The_Cruiser_a_k_file","Dry Run",""
"a8b_Najemnik_1992_Krysal","WOULD DELETE","a8b_Najemnik_1992_Krysal_Software_PL_t_a_k_file","a8b_Najemnik_1992_Krysal_Software_PL_t","Dry Run",""
"a8b_Najemnik_1992_Krysal","WOULD DELETE","a8b_Najemnik_1992_Krysal_Software_PL_t_k_file","a8b_Najemnik_1992_Krysal_Software_PL_t","Dry Run",""
"a8b_Defender_1982_Atari","WOULD DELETE","a8b_Defender_1982_Atari_US_a2_k_file","a8b_Defender_1982_Atari_US_a_k_file","Dry Run",""
"a8b_Defender_1982_Atari","WOULD DELETE","a8b_Defender_1982_Atari_US_h_Chumley_req_OSb","a8b_Defender_1982_Atari_US_a_k_file","Dry Run",""
"a8b_Defender_1982_Atari","WOULD DELETE","a8b_Defender_1982_Atari_US_k_file","a8b_Defender_1982_Atari_US_a_k_file","Dry Run",""
"a8b_Defender_1982_Atari","WOULD DELETE","a8b_Defender_1982_Atari_US_t_KGBboys_k_file","a8b_Defender_1982_Atari_US_a_k_file","Dry Run",""
"a8b_Defender_1982_Atari","WOULD DELETE","a8b_Defender_1982_Atari_US_t_Wizard_req_OSb","a8b_Defender_1982_Atari_US_a_k_file","Dry Run",""
"a8b_TAC_Tactical_Armor","WOULD DELETE","a8b_TAC_Tactical_Armor_Command_1983_Avalon_Hill_US_a","a8b_TAC_Tactical_Armor_Command_1983_Avalon_Hill_US","Dry Run",""
"a8b_TAC_Tactical_Armor","WOULD DELETE","a8b_TAC_Tactical_Armor_Command_1983_Avalon_Hill_US_k_file","a8b_TAC_Tactical_Armor_Command_1983_Avalon_Hill_US","Dry Run",""
"a8b_Crystal_Castles_1984","WOULD DELETE","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_h_ATBIT_k_file","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_a2_k_file","Dry Run",""
"a8b_Crystal_Castles_1984","WOULD DELETE","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_k_file","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_a2_k_file","Dry Run",""
"a8b_Crystal_Castles_1984","WOULD DELETE","a8b_Crystal_Castles_1984_Atari_US_proto_t","a8b_Crystal_Castles_1984_Atari_US_proto_cr_Bandits_Software_a2_k_file","Dry Run",""
"a8b_Blinkys_Scary_School","WOULD DELETE","a8b_Blinkys_Scary_School_1990_Zeppelin_Games_GB_PAL_cr_Mr._Bacardi_k_file","a8b_Blinkys_Scary_School_1990_Zeppelin_Games_GB_PAL_cr_Mr._Bacardi","Dry Run",""
"a8b_Blinkys_Scary_School","WOULD DELETE","a8b_Blinkys_Scary_School_1990_Zeppelin_Games_GB_PAL_h_SolarSystems_DDT_crew_t_k_file","a8b_Blinkys_Scary_School_1990_Zeppelin_Games_GB_PAL_cr_Mr._Bacardi","Dry Run",""
"a8b_Flip_and_Flop","WOULD DELETE","a8b_Flip_and_Flop_1983_First_Star_Software_US_a_k_file","a8b_Flip_and_Flop_1983_First_Star_Software_US","Dry Run",""
"a8b_Flip_and_Flop","WOULD DELETE","a8b_Flip_and_Flop_1983_First_Star_Software_US_k_file","a8b_Flip_and_Flop_1983_First_Star_Software_US","Dry Run",""
"a8b_Invasion_1987_Bulldog","WOULD DELETE","a8b_Invasion_1987_Bulldog_Software_GB_cr_Mr._Bacardi","a8b_Invasion_1987_Bulldog_Software_GB_cr_L.P.S._k_file","Dry Run",""
"a8b_Invasion_1987_Bulldog","WOULD DELETE","a8b_Invasion_1987_Bulldog_Software_GB_cr_Mr._Bacardi_k_file","a8b_Invasion_1987_Bulldog_Software_GB_cr_L.P.S._k_file","Dry Run",""
"a8b_Invasion_1987_Bulldog","WOULD DELETE","a8b_Invasion_1987_Bulldog_Software_GB_k_file","a8b_Invasion_1987_Bulldog_Software_GB_cr_L.P.S._k_file","Dry Run",""
"a8b_Necromancer_1982_Synapse","WOULD DELETE","a8b_Necromancer_1982_Synapse_Software_US_a2_k_file","a8b_Necromancer_1982_Synapse_Software_US_a_k_file","Dry Run",""
"a8b_Necromancer_1982_Synapse","WOULD DELETE","a8b_Necromancer_1982_Synapse_Software_US_k_file","a8b_Necromancer_1982_Synapse_Software_US_a_k_file","Dry Run",""
"a8b_Demon_Attack_1982","WOULD DELETE","a8b_Demon_Attack_1982_Imagic_US_req_OSb_k_file","a8b_Demon_Attack_1982_Imagic_US_a_req_OSb","Dry Run",""
"a8b_Demon_Attack_1982","WOULD DELETE","a8b_Demon_Attack_1982_Imagic_US_req_OSb_title","a8b_Demon_Attack_1982_Imagic_US_a_req_OSb","Dry Run",""
"a8b_Demon_Attack_1982","WOULD DELETE","a8b_Demon_Attack_1982_Imagic_US_t_req_OSb","a8b_Demon_Attack_1982_Imagic_US_a_req_OSb","Dry Run",""
"a8b_Ace_of_Aces","WOULD DELETE","a8b_Ace_of_Aces_1987_Accolade_US_a","a8b_Ace_of_Aces_1987_Accolade_US","Dry Run",""
"a8b_Ace_of_Aces","WOULD DELETE","a8b_Ace_of_Aces_1987_U.S._Gold_GB","a8b_Ace_of_Aces_1987_Accolade_US","Dry Run",""
"a8b_Draconus_1988_Cognito","WOULD DELETE","a8b_Draconus_1988_Cognito_GB_a","a8b_Draconus_1988_Cognito_GB","Dry Run",""
"a8b_Draconus_1988_Cognito","WOULD DELETE","a8b_Draconus_1988_Cognito_GB_a2","a8b_Draconus_1988_Cognito_GB","Dry Run",""
"a8b_Draconus_1988_Cognito","WOULD DELETE","a8b_Draconus_1988_Cognito_GB_a3","a8b_Draconus_1988_Cognito_GB","Dry Run",""
"a8b_Draconus_1988_Cognito","WOULD DELETE","a8b_Draconus_1988_Cognito_GB_h_LBS_k_file","a8b_Draconus_1988_Cognito_GB","Dry Run",""
"a8b_Draconus_1988_Cognito","WOULD DELETE","a8b_Draconus_1988_Cognito_GB_h_T.M.L_stereo","a8b_Draconus_1988_Cognito_GB","Dry Run",""
"a8b_Draconus_1988_Cognito","WOULD DELETE","a8b_Draconus_1988_Cognito_GB_k_file","a8b_Draconus_1988_Cognito_GB","Dry Run",""
"a8b_Draconus_1988_Cognito","WOULD DELETE","a8b_Draconus_1988_Cognito_GB_t_2_Bobo_Soft_k_file","a8b_Draconus_1988_Cognito_GB","Dry Run",""
"a8b_Goonies_The_1985","WOULD DELETE","a8b_Goonies_The_1985_Datasoft_US_130XE_cr_Mian_Software_k_file","a8b_Goonies_The_1985_Datasoft_US","Dry Run",""
"a8b_Goonies_The_1985","WOULD DELETE","a8b_Goonies_The_1985_Datasoft_US_cr_N.A.P.O._t","a8b_Goonies_The_1985_Datasoft_US","Dry Run",""
"a8b_Spellbound_1986_Mastertronic","WOULD DELETE","a8b_Spellbound_1986_Mastertronic_GB_tr_cs","a8b_Spellbound_1986_Mastertronic_GB_cr_S.S.M.B._k_file","Dry Run",""
"a8b_Archon_II_Adept","WOULD DELETE","a8b_Archon_II_Adept_1984_Electronic_Arts_US_a_k_file","a8b_Archon_II_Adept_1984_Electronic_Arts_US","Dry Run",""
"a8b_Archon_II_Adept","WOULD DELETE","a8b_Archon_II_Adept_1984_Electronic_Arts_US_k_file","a8b_Archon_II_Adept_1984_Electronic_Arts_US","Dry Run",""
"a8b_Archon_II_Adept","WOULD DELETE","a8b_Archon_II_Adept_1984_Electronic_Arts_US_noATR_k_file","a8b_Archon_II_Adept_1984_Electronic_Arts_US","Dry Run",""
"a8b_Jumpman_Junior_1983","WOULD DELETE","a8b_Jumpman_Junior_1983_Epyx_US_a2_k_file","a8b_Jumpman_Junior_1983_Epyx_US_a_k_file","Dry Run",""
"a8b_Jumpman_Junior_1983","WOULD DELETE","a8b_Jumpman_Junior_1983_Epyx_US_k_file","a8b_Jumpman_Junior_1983_Epyx_US_a_k_file","Dry Run",""
"a8b_Jumpman_Junior_1983","WOULD DELETE","a8b_Jumpman_Junior_1983_Epyx_US_t","a8b_Jumpman_Junior_1983_Epyx_US_a_k_file","Dry Run",""
"a8b_Pitfall_1984_Activision","WOULD DELETE","a8b_Pitfall_1984_Activision_US_a_k_file","a8b_Pitfall_1984_Activision_US","Dry Run",""
"a8b_Pitfall_1984_Activision","WOULD DELETE","a8b_Pitfall_1984_Activision_US_k_file","a8b_Pitfall_1984_Activision_US","Dry Run",""
"a8b_Pitfall_1984_Activision","WOULD DELETE","a8b_Pitfall_1984_Activision_US_noATR_k_file","a8b_Pitfall_1984_Activision_US","Dry Run",""
"a8b_Los_Angeles_Swat","WOULD DELETE","a8b_Los_Angeles_Swat_1986_Mastertronic_US_h_SAM_k_file","a8b_Los_Angeles_Swat_1986_Mastertronic_US_h_SAM","Dry Run",""
"a8b_Monster_Smash_1983","WOULD DELETE","a8b_Monster_Smash_1983_Datamost_US_noATR_k_file","a8b_Monster_Smash_1983_Datamost_US","Dry Run",""
"a8b_Attack_of_the","WOULD DELETE","a8b_Attack_of_the_Mutant_Camels_1984_Creative_Data_cr_Mister_Fixit_k_file","a8b_Attack_of_the_Mutant_Camels_1983_Human_Engineered_Software_US_aka_Gridrunner_II_","Dry Run",""
"a8b_Attack_of_the","WOULD DELETE","a8b_Attack_of_the_Mutant_Camels_1984_Llamasoft_GB_a_k_file","a8b_Attack_of_the_Mutant_Camels_1983_Human_Engineered_Software_US_aka_Gridrunner_II_","Dry Run",""
"a8b_Attack_of_the","WOULD DELETE","a8b_Attack_of_the_Mutant_Camels_1984_Llamasoft_GB_a2_k_file","a8b_Attack_of_the_Mutant_Camels_1983_Human_Engineered_Software_US_aka_Gridrunner_II_","Dry Run",""
"a8b_Attack_of_the","WOULD DELETE","a8b_Attack_of_the_Mutant_Camels_1984_Llamasoft_GB_k_file","a8b_Attack_of_the_Mutant_Camels_1983_Human_Engineered_Software_US_aka_Gridrunner_II_","Dry Run",""
"a8b_Attack_of_the","WOULD DELETE","a8b_Attack_of_the_Mutant_Camels_1984_Llamasoft_GB_t","a8b_Attack_of_the_Mutant_Camels_1983_Human_Engineered_Software_US_aka_Gridrunner_II_","Dry Run",""
"a8b_Dig_Dug_1982","WOULD DELETE","a8b_Dig_Dug_1982_Atari_US_a_k_file","a8b_Dig_Dug_1982_Atari_US","Dry Run",""
"a8b_Dig_Dug_1982","WOULD DELETE","a8b_Dig_Dug_1982_Atari_US_a2_k_file","a8b_Dig_Dug_1982_Atari_US","Dry Run",""
"a8b_Dig_Dug_1982","WOULD DELETE","a8b_Dig_Dug_1982_Atari_US_k_file","a8b_Dig_Dug_1982_Atari_US","Dry Run",""
"a8b_Dig_Dug_1982","WOULD DELETE","a8b_Dig_Dug_1982_Atari_US_proto_k_file","a8b_Dig_Dug_1982_Atari_US","Dry Run",""
"a8b_Sargon_II_1982","WOULD DELETE","a8b_Sargon_II_1982_Hayden_Software_US_k_file","a8b_Sargon_II_1982_Hayden_Software_US_a_k_file","Dry Run",""
"a8b_Gridrunner_1983_Llamasoft","WOULD DELETE","a8b_Gridrunner_1983_Llamasoft_GB_k_file","a8b_Gridrunner_1983_Llamasoft_GB_a_k_file","Dry Run",""
"a8b_Tanium_1988_Players","WOULD DELETE","a8b_Tanium_1988_Players_GB_h_Homesoft_k_file","a8b_Tanium_1988_Players_GB","Dry Run",""
"a8b_Tanium_1988_Players","WOULD DELETE","a8b_Tanium_1988_Players_GB_k_file","a8b_Tanium_1988_Players_GB","Dry Run",""
"a8b_Jungle_Hunt_1983","WOULD DELETE","a8b_Jungle_Hunt_1983_Atari_US_t_2_AHT_k_file","a8b_Jungle_Hunt_1983_Atari_US_k_file","Dry Run",""
"a8b_Jungle_Hunt_1983","WOULD DELETE","a8b_Jungle_Hunt_1983_Atari_US_t_Wizard","a8b_Jungle_Hunt_1983_Atari_US_k_file","Dry Run",""
"a8b_Panic_Express_1986","WOULD DELETE","a8b_Panic_Express_1986_Red_Rat_Software_GB_k_file","a8b_Panic_Express_1986_Red_Rat_Software_GB_cr_Yaniv_Prins","Dry Run",""
"a8b_Bandits_1982_Sirius","WOULD DELETE","a8b_Bandits_1982_Sirius_Software_US_no_SIO_patch_req_OSb","a8b_Bandits_1982_Sirius_Software_US_cr_N.G.A.P","Dry Run",""
"a8b_Colony_1987_Bulldog","WOULD DELETE","a8b_Colony_1987_Bulldog_Software_GB_cr_N.A.P.O._k_file","a8b_Colony_1987_Bulldog_Software_GB","Dry Run",""
"a8b_Colony_1987_Bulldog","WOULD DELETE","a8b_Colony_1987_Bulldog_Software_GB_k_file","a8b_Colony_1987_Bulldog_Software_GB","Dry Run",""
"a8b_Starquake_1985_Bubble","WOULD DELETE","a8b_Starquake_1985_Bubble_Bus_Software_GB_a_k_file","a8b_Starquake_1985_Bubble_Bus_Software_GB","Dry Run",""
"a8b_Starquake_1985_Bubble","WOULD DELETE","a8b_Starquake_1985_Bubble_Bus_Software_GB_cr_J._Richter","a8b_Starquake_1985_Bubble_Bus_Software_GB","Dry Run",""
"a8b_Starquake_1985_Bubble","WOULD DELETE","a8b_Starquake_1985_Bubble_Bus_Software_GB_cr_N.A.P.O._noATR_k_file","a8b_Starquake_1985_Bubble_Bus_Software_GB","Dry Run",""
"a8b_Starquake_1985_Bubble","WOULD DELETE","a8b_Starquake_1985_Bubble_Bus_Software_GB_k_file","a8b_Starquake_1985_Bubble_Bus_Software_GB","Dry Run",""
"a8b_Starquake_1985_Bubble","WOULD DELETE","a8b_Starquake_1985_Bubble_Bus_Software_GB_t_LeAl","a8b_Starquake_1985_Bubble_Bus_Software_GB","Dry Run",""
"a8b_Pole_Position_1984","WOULD DELETE","a8b_Pole_Position_1984_Datasoft_US_k_file","a8b_Pole_Position_1984_Datasoft_US","Dry Run",""
"a8b_Airwolf_1985_Elite","WOULD DELETE","a8b_Airwolf_1985_Elite_GB_k_file","a8b_Airwolf_1985_Elite_GB_cr_N.A.P.O._k_file","Dry Run",""
"a8b_Ninja_Master_The","WOULD DELETE","a8b_Ninja_Master_The_1986_Firebird_GB_a","a8b_Ninja_Master_The_1986_Firebird_GB","Dry Run",""
"a8b_Ninja_Master_The","WOULD DELETE","a8b_Ninja_Master_The_1986_Firebird_GB_a3","a8b_Ninja_Master_The_1986_Firebird_GB","Dry Run",""
"a8b_Ninja_Master_The","WOULD DELETE","a8b_Ninja_Master_The_1986_Firebird_GB_k_file","a8b_Ninja_Master_The_1986_Firebird_GB","Dry Run",""
"a8b_Chimera_1985_Firebird","WOULD DELETE","a8b_Chimera_1985_Firebird_GB_h_Homesoft_k_file","a8b_Chimera_1985_Firebird_GB","Dry Run",""
"a8b_Chimera_1985_Firebird","WOULD DELETE","a8b_Chimera_1985_Firebird_GB_k_file","a8b_Chimera_1985_Firebird_GB","Dry Run",""
"a8b_Zork_III_The","WOULD DELETE","a8b_Zork_III_The_Dungeon_Master_1982_Infocom_US_a","a8b_Zork_III_The_Dungeon_Master_1982_Infocom_US","Dry Run",""
"a8b_Zork_III_The","WOULD DELETE","a8b_Zork_III_The_Dungeon_Master_1982_Infocom_US_a2","a8b_Zork_III_The_Dungeon_Master_1982_Infocom_US","Dry Run",""
"a8b_Snokie_1983_Funsoft","WOULD DELETE","a8b_Snokie_1983_Funsoft_US_a_k_file","a8b_Snokie_1983_Funsoft_US_a_font_k_file","Dry Run",""
"a8b_Snokie_1983_Funsoft","WOULD DELETE","a8b_Snokie_1983_Funsoft_US_a_title_k_file","a8b_Snokie_1983_Funsoft_US_a_font_k_file","Dry Run",""
"a8b_Snokie_1983_Funsoft","WOULD DELETE","a8b_Snokie_1983_Funsoft_US_k_file","a8b_Snokie_1983_Funsoft_US_a_font_k_file","Dry Run",""
"a8b_Snokie_1983_Funsoft","WOULD DELETE","a8b_Snokie_1983_Funsoft_US_t_Wizard","a8b_Snokie_1983_Funsoft_US_a_font_k_file","Dry Run",""
"a8b_Colossus_Chess_4.0","WOULD DELETE","a8b_Colossus_Chess_4.0_1987_CDS_Software_GB_h_Dave_Murphy_k_file","a8b_Colossus_Chess_4.0_1987_CDS_Software_GB","Dry Run",""
"a8b_Flak_1984_Funsoft","WOULD DELETE","a8b_Flak_1984_Funsoft_US_req_OSa","a8b_Flak_1984_Funsoft_US_k_file","Dry Run",""
"a8b_Super_Bunny_1984","WOULD DELETE","a8b_Super_Bunny_1984_Datamost_US_a_k_file","a8b_Super_Bunny_1984_Datamost_US","Dry Run",""
"a8b_Super_Bunny_1984","WOULD DELETE","a8b_Super_Bunny_1984_Datamost_US_k_file","a8b_Super_Bunny_1984_Datamost_US","Dry Run",""
"a8b_Elektra_Glide_1985","WOULD DELETE","a8b_Elektra_Glide_1985_English_Software_GB_h_MG_k_file","a8b_Elektra_Glide_1985_English_Software_GB","Dry Run",""
"a8b_Elektra_Glide_1985","WOULD DELETE","a8b_Elektra_Glide_1985_English_Software_GB_k_file","a8b_Elektra_Glide_1985_English_Software_GB","Dry Run",""
"a8b_Tigers_in_the","WOULD DELETE","a8b_Tigers_in_the_Snow_1981_SSI_US_BASIC","a8b_Tigers_in_the_Snow_1981_SSI_US_a_BASIC","Dry Run",""
"a8b_FaceMaker_1983_Spinnaker","WOULD DELETE","a8b_FaceMaker_1983_Spinnaker_Software_US_k_file","a8b_FaceMaker_1983_Spinnaker_Software_US_a_k_file","Dry Run",""
"a8b_Robbo_1989_L.K.","WOULD DELETE","a8b_Robbo_1989_L.K._Avalon_PL_compressed_k_file","a8b_Robbo_1989_L.K._Avalon_PL_a_compressed_k_file","Dry Run",""
"a8b_Robbo_1989_L.K.","WOULD DELETE","a8b_Robbo_1989_L.K._Avalon_PL_cr_Mr._Bacardi","a8b_Robbo_1989_L.K._Avalon_PL_a_compressed_k_file","Dry Run",""
"a8b_Robbo_1989_L.K.","WOULD DELETE","a8b_Robbo_1989_L.K._Avalon_PL_k_file","a8b_Robbo_1989_L.K._Avalon_PL_a_compressed_k_file","Dry Run",""
"a8b_Robbo_1989_L.K.","WOULD DELETE","a8b_Robbo_1989_L.K._Avalon_PL_t_1_High_Tech_Team_k_file","a8b_Robbo_1989_L.K._Avalon_PL_a_compressed_k_file","Dry Run",""
"a8b_Jocky_Wilsons_Darts","WOULD DELETE","a8b_Jocky_Wilsons_Darts_Challenge_1988_Zeppelin_Games_GB_cr_Mr._Bacardi_k_file","a8b_Jocky_Wilsons_Darts_Challenge_1988_Zeppelin_Games_GB_cr_Lord_of_Darkness_k_file","Dry Run",""
